Time,Speed,Brake,Gyro_Y,Gyro_X,Acc_Y_FM,Gyro_Z,Acc_X_FM,Acc_Z_FM,Acc_Z_Whl_LF,Acc_Y_Whl_LF,Acc_X_Whl_LF,Acc_Z_Whl_RF,Acc_Y_Whl_RF,Acc_X_Whl_RF,Acc_Y_Whl_LR,Acc_X_Whl_LR,Acc_Z_Whl_LR,Acc_Y_Whl_RR,Acc_X_Whl_RR,Acc_Z_Whl_RR,Acc_X_RM,Acc_Y_RM,Acc_Z_RM
7.4590,0.0000,0.0000,-0.1580,-0.0150,-0.0190,0.0930,0.0210,0.9980,0.9893,-0.1080,-0.0613,0.9933,0.0640,-0.0867,-0.0440,0.1307,0.9907,-0.0080,0.0933,1.0107,-0.0440,-0.0147,1.0040
7.4609,0.0000,0.0000,-0.1870,0.0720,-0.0210,0.0640,0.0190,1.0000,0.9907,-0.1093,-0.0613,0.9933,0.0640,-0.0893,-0.0440,0.1307,0.9907,-0.0067,0.0933,1.0107,-0.0440,-0.0147,1.0053
7.4629,0.0000,0.0000,-0.1270,-0.0610,-0.0180,0.0530,0.0190,1.0010,0.9920,-0.1093,-0.0613,0.9920,0.0640,-0.0907,-0.0440,0.1320,0.9907,-0.0067,0.0933,1.0107,-0.0440,-0.0147,1.0040
7.4648,0.0000,0.0000,-0.1310,-0.0560,-0.0180,0.1600,0.0220,1.0010,0.9933,-0.1080,-0.0600,0.9920,0.0640,-0.0907,-0.0427,0.1320,0.9907,-0.0067,0.0947,1.0120,-0.0440,-0.0133,1.0000
7.4668,0.0000,0.0000,-0.1800,-0.0340,-0.0190,0.0960,0.0210,1.0000,0.9947,-0.1067,-0.0600,0.9920,0.0640,-0.0920,-0.0427,0.1320,0.9907,-0.0067,0.0947,1.0120,-0.0440,-0.0120,0.9960
7.4688,0.0000,0.0000,-0.1240,-0.0550,-0.0200,0.1360,0.0190,1.0000,0.9947,-0.1080,-0.0613,0.9920,0.0627,-0.0920,-0.0427,0.1320,0.9920,-0.0067,0.0960,1.0120,-0.0440,-0.0120,0.9947
7.4707,0.0000,0.0000,-0.1790,0.0570,-0.0170,0.0920,0.0190,1.0000,0.9933,-0.1093,-0.0613,0.9933,0.0613,-0.0920,-0.0427,0.1320,0.9920,-0.0080,0.0973,1.0120,-0.0440,-0.0120,0.9960
7.4727,0.0000,0.0000,-0.1910,0.0790,-0.0170,0.0970,0.0200,1.0000,0.9907,-0.1107,-0.0600,0.9933,0.0613,-0.0920,-0.0427,0.1333,0.9920,-0.0080,0.0973,1.0120,-0.0440,-0.0120,1.0000
7.4746,0.0000,0.0000,-0.1350,0.0580,-0.0180,0.0990,0.0210,1.0010,0.9893,-0.1107,-0.0587,0.9933,0.0613,-0.0907,-0.0427,0.1333,0.9920,-0.0093,0.0973,1.0120,-0.0440,-0.0133,1.0040
7.4766,0.0000,0.0000,-0.2130,-0.0600,-0.0160,0.0810,0.0230,1.0010,0.9907,-0.1107,-0.0573,0.9933,0.0627,-0.0907,-0.0427,0.1333,0.9920,-0.0107,0.0960,1.0120,-0.0440,-0.0133,1.0067
7.4785,0.0000,0.0000,-0.1160,-0.1420,-0.0160,0.1070,0.0180,1.0010,0.9907,-0.1093,-0.0560,0.9933,0.0640,-0.0893,-0.0427,0.1320,0.9920,-0.0107,0.0960,1.0120,-0.0440,-0.0147,1.0053
7.4805,0.0000,0.0000,-0.0940,-0.1170,-0.0180,0.0880,0.0190,1.0000,0.9920,-0.1067,-0.0573,0.9920,0.0653,-0.0880,-0.0440,0.1307,0.9920,-0.0107,0.0960,1.0107,-0.0440,-0.0147,1.0013
7.4824,0.0000,0.0000,-0.0680,0.1460,-0.0160,0.0750,0.0190,1.0000,0.9920,-0.1053,-0.0587,0.9920,0.0667,-0.0880,-0.0453,0.1293,0.9920,-0.0107,0.0960,1.0093,-0.0453,-0.0160,0.9987
7.4844,0.0000,0.0000,-0.2010,0.1010,-0.0190,0.0750,0.0190,0.9990,0.9907,-0.1040,-0.0600,0.9920,0.0680,-0.0867,-0.0467,0.1280,0.9920,-0.0093,0.0960,1.0080,-0.0453,-0.0160,0.9960
7.4863,0.0000,0.0000,-0.2770,-0.0470,-0.0180,0.0520,0.0230,1.0010,0.9893,-0.1040,-0.0600,0.9933,0.0680,-0.0867,-0.0467,0.1267,0.9920,-0.0093,0.0973,1.0080,-0.0467,-0.0160,0.9947
7.4883,0.0000,0.0000,-0.2090,0.0810,-0.0190,0.0910,0.0180,1.0000,0.9880,-0.1053,-0.0613,0.9947,0.0693,-0.0867,-0.0467,0.1267,0.9920,-0.0093,0.0973,1.0080,-0.0467,-0.0160,0.9947
7.4902,0.0000,0.0000,-0.1840,-0.0970,-0.0140,0.0510,0.0180,0.9970,0.9893,-0.1053,-0.0627,0.9973,0.0693,-0.0880,-0.0467,0.1267,0.9920,-0.0093,0.0987,1.0093,-0.0453,-0.0160,0.9960
7.4922,0.0000,0.0000,-0.0080,-0.0500,-0.0170,0.0260,0.0190,1.0030,0.9907,-0.1053,-0.0640,0.9973,0.0693,-0.0880,-0.0467,0.1267,0.9920,-0.0107,0.0973,1.0093,-0.0453,-0.0160,0.9973
7.4941,0.0000,0.0000,-0.1340,-0.0340,-0.0220,0.0630,0.0210,1.0030,0.9920,-0.1040,-0.0653,0.9960,0.0693,-0.0893,-0.0467,0.1267,0.9933,-0.0093,0.0973,1.0107,-0.0440,-0.0160,1.0013
7.4961,0.0000,0.0000,-0.2050,0.0430,-0.0200,0.0950,0.0190,1.0040,0.9920,-0.1040,-0.0653,0.9947,0.0680,-0.0880,-0.0467,0.1267,0.9933,-0.0093,0.0960,1.0120,-0.0453,-0.0160,1.0053
7.4980,0.0000,0.0000,-0.0790,-0.0280,-0.0170,0.0930,0.0180,1.0000,0.9920,-0.1040,-0.0653,0.9933,0.0667,-0.0880,-0.0467,0.1280,0.9947,-0.0080,0.0960,1.0120,-0.0453,-0.0147,1.0080
7.5000,0.0000,0.0000,-0.1200,0.0250,-0.0210,0.1010,0.0160,1.0010,0.9920,-0.1040,-0.0640,0.9933,0.0667,-0.0867,-0.0453,0.1293,0.9947,-0.0080,0.0947,1.0120,-0.0453,-0.0147,1.0080
7.5020,0.0000,0.0000,-0.0520,0.0560,-0.0190,0.0730,0.0210,1.0000,0.9920,-0.1053,-0.0640,0.9947,0.0653,-0.0867,-0.0440,0.1307,0.9933,-0.0080,0.0947,1.0120,-0.0453,-0.0133,1.0013
7.5039,0.0000,0.0000,-0.1700,-0.0970,-0.0200,0.0820,0.0210,0.9980,0.9920,-0.1067,-0.0640,0.9960,0.0640,-0.0880,-0.0440,0.1307,0.9933,-0.0080,0.0947,1.0120,-0.0440,-0.0133,0.9933
7.5059,0.0000,0.0000,-0.1570,-0.1000,-0.0210,0.1100,0.0190,1.0000,0.9920,-0.1080,-0.0640,0.9960,0.0627,-0.0880,-0.0440,0.1320,0.9920,-0.0067,0.0933,1.0133,-0.0440,-0.0133,0.9880
7.5078,0.0000,0.0000,-0.2230,0.0530,-0.0210,0.1300,0.0210,1.0030,0.9920,-0.1093,-0.0627,0.9960,0.0613,-0.0893,-0.0427,0.1320,0.9907,-0.0067,0.0933,1.0133,-0.0440,-0.0133,0.9893
7.5098,0.0000,0.0000,-0.2030,0.0170,-0.0200,0.1190,0.0180,1.0010,0.9920,-0.1107,-0.0613,0.9947,0.0613,-0.0920,-0.0427,0.1333,0.9907,-0.0067,0.0933,1.0133,-0.0440,-0.0133,0.9960
7.5117,0.0000,0.0000,-0.1000,-0.0420,-0.0180,0.0790,0.0190,1.0020,0.9920,-0.1107,-0.0613,0.9947,0.0627,-0.0933,-0.0413,0.1333,0.9907,-0.0067,0.0933,1.0120,-0.0453,-0.0133,1.0040
7.5137,0.0000,0.0000,-0.1640,0.0530,-0.0190,0.0810,0.0180,1.0010,0.9933,-0.1093,-0.0600,0.9933,0.0640,-0.0947,-0.0400,0.1333,0.9907,-0.0067,0.0933,1.0107,-0.0453,-0.0133,1.0093
7.5156,0.0000,0.0000,-0.1120,0.0220,-0.0180,0.0480,0.0170,1.0000,0.9933,-0.1093,-0.0600,0.9947,0.0640,-0.0947,-0.0413,0.1333,0.9907,-0.0080,0.0947,1.0107,-0.0453,-0.0147,1.0080
7.5176,0.0000,0.0000,-0.1090,-0.0070,-0.0180,0.0420,0.0170,0.9990,0.9947,-0.1093,-0.0587,0.9947,0.0640,-0.0933,-0.0427,0.1320,0.9907,-0.0093,0.0947,1.0107,-0.0453,-0.0147,1.0027
7.5195,0.0000,0.0000,-0.1630,-0.0570,-0.0190,0.0770,0.0180,0.9980,0.9947,-0.1093,-0.0587,0.9947,0.0640,-0.0907,-0.0440,0.1320,0.9907,-0.0107,0.0960,1.0107,-0.0453,-0.0147,0.9987
7.5215,0.0000,0.0000,-0.1310,-0.0780,-0.0180,0.1090,0.0220,1.0000,0.9933,-0.1093,-0.0587,0.9947,0.0653,-0.0893,-0.0440,0.1307,0.9907,-0.0107,0.0960,1.0093,-0.0453,-0.0147,0.9973
7.5234,0.0000,0.0000,-0.0530,0.0730,-0.0190,0.0830,0.0200,0.9990,0.9933,-0.1093,-0.0600,0.9947,0.0667,-0.0880,-0.0453,0.1307,0.9920,-0.0120,0.0973,1.0093,-0.0453,-0.0147,0.9973
7.5254,0.0000,0.0000,-0.1460,-0.0010,-0.0180,0.0700,0.0190,1.0020,0.9920,-0.1080,-0.0600,0.9933,0.0667,-0.0867,-0.0453,0.1293,0.9920,-0.0120,0.0973,1.0093,-0.0453,-0.0147,0.9973
7.5273,0.0000,0.0000,-0.0920,-0.0550,-0.0150,0.0640,0.0190,1.0020,0.9920,-0.1067,-0.0613,0.9933,0.0667,-0.0867,-0.0440,0.1293,0.9933,-0.0120,0.0973,1.0093,-0.0440,-0.0147,0.9960
7.5293,0.0000,0.0000,-0.1040,-0.1350,-0.0170,0.0460,0.0180,1.0010,0.9920,-0.1040,-0.0627,0.9947,0.0667,-0.0867,-0.0440,0.1293,0.9933,-0.0120,0.0973,1.0093,-0.0440,-0.0147,0.9933
7.5312,0.0000,0.0000,-0.1510,-0.0440,-0.0180,0.1390,0.0180,1.0020,0.9920,-0.1027,-0.0627,0.9947,0.0667,-0.0867,-0.0440,0.1280,0.9947,-0.0120,0.0987,1.0093,-0.0453,-0.0160,0.9933
7.5332,0.0000,0.0000,-0.0510,0.0190,-0.0190,0.0970,0.0160,1.0000,0.9920,-0.1040,-0.0627,0.9960,0.0667,-0.0867,-0.0453,0.1280,0.9947,-0.0120,0.0987,1.0093,-0.0467,-0.0173,0.9973
7.5352,0.0000,0.0000,-0.0930,0.0080,-0.0200,0.1270,0.0180,1.0020,0.9933,-0.1040,-0.0640,0.9960,0.0667,-0.0867,-0.0453,0.1293,0.9947,-0.0107,0.0973,1.0093,-0.0467,-0.0173,1.0040
7.5371,0.0000,0.0000,-0.2190,0.0430,-0.0180,0.0370,0.0200,1.0040,0.9933,-0.1053,-0.0640,0.9960,0.0680,-0.0853,-0.0467,0.1293,0.9947,-0.0107,0.0960,1.0093,-0.0480,-0.0173,1.0107
7.5391,0.0000,0.0000,-0.1100,-0.0700,-0.0200,0.0660,0.0170,1.0040,0.9933,-0.1053,-0.0653,0.9947,0.0680,-0.0840,-0.0467,0.1293,0.9933,-0.0093,0.0960,1.0093,-0.0467,-0.0160,1.0120
7.5410,0.0000,0.0000,-0.0900,0.0850,-0.0210,0.1120,0.0190,1.0020,0.9933,-0.1053,-0.0653,0.9947,0.0680,-0.0840,-0.0467,0.1293,0.9933,-0.0080,0.0947,1.0093,-0.0467,-0.0160,1.0067
7.5430,0.0000,0.0000,-0.1230,0.1150,-0.0170,0.1230,0.0190,1.0020,0.9933,-0.1053,-0.0653,0.9947,0.0680,-0.0853,-0.0467,0.1293,0.9933,-0.0080,0.0947,1.0107,-0.0453,-0.0147,0.9973
7.5449,0.0000,0.0000,-0.0800,-0.1080,-0.0210,0.1400,0.0190,1.0000,0.9933,-0.1040,-0.0653,0.9947,0.0680,-0.0880,-0.0453,0.1293,0.9933,-0.0080,0.0933,1.0107,-0.0453,-0.0160,0.9880
7.5469,0.0000,0.0000,-0.1290,-0.1430,-0.0170,0.1170,0.0190,0.9990,0.9933,-0.1040,-0.0640,0.9947,0.0667,-0.0880,-0.0440,0.1293,0.9933,-0.0080,0.0933,1.0107,-0.0453,-0.0160,0.9867
7.5488,0.0000,0.0000,-0.1740,0.0350,-0.0200,0.0590,0.0200,1.0020,0.9933,-0.1053,-0.0627,0.9960,0.0667,-0.0880,-0.0440,0.1293,0.9920,-0.0080,0.0933,1.0107,-0.0453,-0.0160,0.9933
7.5508,0.0000,0.0000,-0.1110,0.0130,-0.0190,0.0830,0.0210,1.0010,0.9920,-0.1067,-0.0613,0.9960,0.0653,-0.0880,-0.0440,0.1307,0.9907,-0.0080,0.0933,1.0107,-0.0467,-0.0147,1.0027
7.5527,0.0000,0.0000,-0.0700,0.0210,-0.0170,0.0450,0.0210,1.0010,0.9920,-0.1080,-0.0600,0.9960,0.0653,-0.0880,-0.0427,0.1307,0.9907,-0.0080,0.0947,1.0107,-0.0467,-0.0147,1.0107
7.5547,0.0000,0.0000,-0.0530,-0.0330,-0.0180,0.0290,0.0210,1.0010,0.9920,-0.1093,-0.0587,0.9947,0.0640,-0.0893,-0.0427,0.1307,0.9907,-0.0080,0.0947,1.0107,-0.0480,-0.0133,1.0107
7.5566,0.0000,0.0000,-0.0430,0.0580,-0.0160,0.0250,0.0200,1.0010,0.9920,-0.1107,-0.0587,0.9947,0.0640,-0.0907,-0.0413,0.1307,0.9907,-0.0080,0.0947,1.0107,-0.0467,-0.0133,1.0040
7.5586,0.0000,0.0000,-0.0760,-0.0320,-0.0190,0.0610,0.0230,1.0000,0.9933,-0.1107,-0.0600,0.9933,0.0653,-0.0920,-0.0413,0.1307,0.9907,-0.0080,0.0960,1.0107,-0.0453,-0.0133,0.9947
7.5605,0.0000,0.0000,-0.0550,-0.0050,-0.0170,0.0520,0.0190,1.0020,0.9933,-0.1093,-0.0613,0.9933,0.0653,-0.0920,-0.0413,0.1307,0.9907,-0.0080,0.0960,1.0093,-0.0453,-0.0133,0.9867
7.5625,0.0000,0.0000,-0.1720,0.0890,-0.0170,0.0730,0.0200,1.0030,0.9947,-0.1080,-0.0613,0.9933,0.0653,-0.0907,-0.0413,0.1320,0.9920,-0.0093,0.0960,1.0080,-0.0440,-0.0133,0.9880
7.5645,0.0000,0.0000,-0.1750,-0.0130,-0.0170,0.0840,0.0160,1.0020,0.9933,-0.1067,-0.0613,0.9933,0.0640,-0.0893,-0.0427,0.1320,0.9920,-0.0093,0.0973,1.0080,-0.0453,-0.0147,0.9933
7.5664,0.0000,0.0000,-0.1640,-0.0730,-0.0170,0.0510,0.0200,1.0010,0.9920,-0.1067,-0.0613,0.9933,0.0640,-0.0893,-0.0427,0.1320,0.9920,-0.0107,0.0973,1.0080,-0.0453,-0.0147,1.0013
7.5684,0.0000,0.0000,-0.0930,-0.0790,-0.0220,0.0430,0.0160,1.0010,0.9907,-0.1067,-0.0600,0.9933,0.0653,-0.0893,-0.0427,0.1307,0.9920,-0.0107,0.0987,1.0080,-0.0467,-0.0147,1.0067
7.5703,0.0000,0.0000,-0.1560,-0.0250,-0.0190,0.0300,0.0180,1.0000,0.9893,-0.1053,-0.0587,0.9933,0.0667,-0.0880,-0.0427,0.1293,0.9920,-0.0107,0.0987,1.0080,-0.0453,-0.0160,1.0067
7.5723,0.0000,0.0000,-0.0950,-0.0090,-0.0190,0.0290,0.0160,1.0000,0.9907,-0.1040,-0.0587,0.9933,0.0680,-0.0880,-0.0440,0.1293,0.9920,-0.0107,0.0987,1.0093,-0.0453,-0.0160,1.0013
7.5742,0.0000,0.0000,-0.1610,-0.0000,-0.0170,0.0600,0.0200,1.0030,0.9907,-0.1027,-0.0600,0.9920,0.0693,-0.0867,-0.0453,0.1280,0.9920,-0.0107,0.0987,1.0093,-0.0453,-0.0160,0.9960
7.5762,0.0000,0.0000,-0.0080,0.0540,-0.0200,0.0700,0.0170,1.0020,0.9920,-0.1013,-0.0613,0.9920,0.0693,-0.0867,-0.0467,0.1280,0.9920,-0.0107,0.0973,1.0093,-0.0453,-0.0147,0.9947
7.5781,0.0000,0.0000,-0.0340,0.1290,-0.0190,0.1290,0.0160,0.9980,0.9920,-0.1013,-0.0627,0.9920,0.0693,-0.0867,-0.0467,0.1293,0.9933,-0.0107,0.0973,1.0093,-0.0453,-0.0147,0.9960
7.5801,0.0000,0.0000,-0.0340,0.0970,-0.0190,0.0910,0.0150,1.0010,0.9907,-0.1013,-0.0627,0.9920,0.0693,-0.0867,-0.0467,0.1293,0.9933,-0.0107,0.0960,1.0107,-0.0453,-0.0147,0.9987
7.5820,0.0000,0.0000,-0.2600,-0.0460,-0.0180,0.0300,0.0160,0.9950,0.9893,-0.1027,-0.0627,0.9933,0.0693,-0.0867,-0.0467,0.1293,0.9947,-0.0107,0.0960,1.0107,-0.0440,-0.0147,1.0013
7.5840,0.0000,0.0000,-0.0320,-0.0000,-0.0170,0.0840,0.0200,0.9960,0.9893,-0.1040,-0.0640,0.9947,0.0693,-0.0853,-0.0453,0.1280,0.9947,-0.0093,0.0960,1.0093,-0.0427,-0.0147,1.0013
7.5859,0.0000,0.0000,-0.1300,0.0510,-0.0170,0.0110,0.0220,1.0010,0.9880,-0.1053,-0.0653,0.9947,0.0693,-0.0840,-0.0453,0.1280,0.9933,-0.0080,0.0960,1.0093,-0.0427,-0.0147,1.0013
7.5879,0.0000,0.0000,-0.0890,-0.0030,-0.0190,0.1300,0.0240,0.9950,0.9893,-0.1053,-0.0653,0.9947,0.0680,-0.0840,-0.0453,0.1280,0.9920,-0.0080,0.0960,1.0093,-0.0427,-0.0147,1.0013
7.5898,0.0000,0.0000,-0.1760,0.1350,-0.0180,0.1080,0.0220,0.9980,0.9893,-0.1053,-0.0640,0.9933,0.0680,-0.0853,-0.0440,0.1280,0.9920,-0.0067,0.0960,1.0093,-0.0440,-0.0147,1.0027
7.5918,0.0000,0.0000,-0.1010,-0.0010,-0.0150,0.0710,0.0170,0.9980,0.9907,-0.1053,-0.0627,0.9933,0.0680,-0.0880,-0.0440,0.1293,0.9907,-0.0067,0.0960,1.0093,-0.0453,-0.0147,1.0027
7.5938,0.0000,0.0000,0.0160,-0.0000,-0.0190,0.0760,0.0180,0.9980,0.9907,-0.1040,-0.0613,0.9933,0.0667,-0.0880,-0.0440,0.1293,0.9907,-0.0053,0.0947,1.0093,-0.0453,-0.0133,1.0013
7.5957,0.0000,0.0000,-0.1090,0.0400,-0.0180,0.0520,0.0230,0.9990,0.9907,-0.1053,-0.0600,0.9933,0.0653,-0.0893,-0.0427,0.1307,0.9907,-0.0040,0.0947,1.0107,-0.0453,-0.0133,0.9973
7.5977,0.0000,0.0000,-0.2140,0.0550,-0.0170,0.0550,0.0190,0.9970,0.9893,-0.1053,-0.0600,0.9933,0.0640,-0.0880,-0.0413,0.1307,0.9893,-0.0040,0.0960,1.0093,-0.0453,-0.0120,0.9933
7.5996,0.0000,0.0000,-0.1610,0.1500,-0.0180,0.1240,0.0220,0.9990,0.9893,-0.1067,-0.0600,0.9933,0.0627,-0.0880,-0.0413,0.1320,0.9880,-0.0040,0.0960,1.0093,-0.0440,-0.0133,0.9920
7.6016,0.0000,0.0000,-0.1300,0.0450,-0.0190,0.0700,0.0220,1.0000,0.9893,-0.1093,-0.0600,0.9920,0.0627,-0.0893,-0.0400,0.1333,0.9880,-0.0053,0.0947,1.0080,-0.0440,-0.0133,0.9933
7.6035,0.0000,0.0000,-0.0140,0.0240,-0.0160,0.1080,0.0220,0.9960,0.9893,-0.1093,-0.0587,0.9920,0.0627,-0.0907,-0.0413,0.1333,0.9880,-0.0067,0.0947,1.0080,-0.0427,-0.0133,0.9973
7.6055,0.0000,0.0000,-0.2650,0.0720,-0.0170,0.1330,0.0200,0.9980,0.9893,-0.1093,-0.0573,0.9920,0.0640,-0.0907,-0.0413,0.1333,0.9893,-0.0080,0.0947,1.0067,-0.0440,-0.0133,1.0013
7.6074,0.0000,0.0000,-0.1250,-0.0290,-0.0180,0.1390,0.0220,0.9990,0.9907,-0.1080,-0.0573,0.9907,0.0653,-0.0907,-0.0413,0.1333,0.9893,-0.0080,0.0960,1.0067,-0.0440,-0.0133,1.0040
7.6094,0.0000,0.0000,-0.0470,0.0360,-0.0160,0.0550,0.0220,0.9970,0.9920,-0.1067,-0.0587,0.9893,0.0653,-0.0907,-0.0413,0.1333,0.9907,-0.0080,0.0973,1.0080,-0.0440,-0.0133,1.0027
7.6113,0.0000,0.0000,-0.1070,-0.0340,-0.0170,0.0870,0.0210,0.9970,0.9920,-0.1053,-0.0587,0.9893,0.0667,-0.0893,-0.0413,0.1320,0.9907,-0.0080,0.0987,1.0080,-0.0440,-0.0147,0.9987
7.6133,0.0000,0.0000,-0.1680,-0.0060,-0.0180,0.1250,0.0220,0.9970,0.9907,-0.1040,-0.0573,0.9907,0.0667,-0.0880,-0.0413,0.1320,0.9907,-0.0080,0.0987,1.0080,-0.0427,-0.0147,0.9947
7.6152,0.0000,0.0000,-0.1320,0.1010,-0.0170,0.0740,0.0240,0.9960,0.9880,-0.1053,-0.0560,0.9907,0.0667,-0.0867,-0.0413,0.1320,0.9907,-0.0093,0.1000,1.0080,-0.0427,-0.0160,0.9933
7.6172,0.0000,0.0000,-0.1150,0.0580,-0.0180,0.1330,0.0220,0.9970,0.9867,-0.1053,-0.0560,0.9920,0.0667,-0.0853,-0.0427,0.1320,0.9893,-0.0093,0.0987,1.0080,-0.0427,-0.0160,0.9947
7.6191,0.0000,0.0000,-0.0010,0.0630,-0.0160,0.0880,0.0210,0.9970,0.9867,-0.1053,-0.0573,0.9920,0.0680,-0.0840,-0.0440,0.1307,0.9893,-0.0093,0.1000,1.0080,-0.0427,-0.0160,0.9960
7.6211,0.0000,0.0000,0.0130,-0.0140,-0.0150,0.0160,0.0200,0.9970,0.9867,-0.1040,-0.0587,0.9920,0.0693,-0.0853,-0.0453,0.1293,0.9893,-0.0107,0.1000,1.0080,-0.0427,-0.0147,0.9987
7.6230,0.0000,0.0000,-0.2000,-0.0290,-0.0190,0.1160,0.0190,1.0000,0.9867,-0.1027,-0.0600,0.9907,0.0707,-0.0853,-0.0467,0.1293,0.9907,-0.0107,0.1000,1.0080,-0.0427,-0.0147,1.0000
7.6250,0.0000,0.0000,-0.3320,-0.0340,-0.0160,0.1290,0.0190,0.9960,0.9880,-0.1013,-0.0600,0.9893,0.0707,-0.0853,-0.0467,0.1280,0.9907,-0.0107,0.1000,1.0067,-0.0427,-0.0147,1.0013
7.6270,0.0000,0.0000,-0.1500,-0.0190,-0.0190,-0.0330,0.0180,0.9950,0.9880,-0.1013,-0.0613,0.9907,0.0693,-0.0840,-0.0467,0.1280,0.9920,-0.0093,0.0987,1.0067,-0.0440,-0.0147,1.0013
7.6289,0.0000,0.0000,-0.1420,0.1660,-0.0190,-0.0010,0.0170,0.9970,0.9880,-0.1013,-0.0613,0.9920,0.0680,-0.0827,-0.0467,0.1293,0.9920,-0.0080,0.0973,1.0067,-0.0440,-0.0147,1.0000
7.6309,0.0000,0.0000,-0.1700,0.1320,-0.0190,0.1480,0.0210,0.9970,0.9867,-0.1027,-0.0627,0.9920,0.0667,-0.0813,-0.0467,0.1307,0.9920,-0.0067,0.0960,1.0067,-0.0440,-0.0133,0.9973
7.6328,0.0000,0.0000,-0.0600,-0.0080,-0.0150,0.1100,0.0210,0.9960,0.9867,-0.1040,-0.0640,0.9920,0.0653,-0.0800,-0.0453,0.1307,0.9907,-0.0053,0.0960,1.0067,-0.0440,-0.0133,0.9960
7.6348,0.0000,0.0000,0.0220,-0.0170,-0.0190,0.0790,0.0220,0.9990,0.9867,-0.1053,-0.0640,0.9920,0.0653,-0.0800,-0.0453,0.1307,0.9893,-0.0053,0.0947,1.0067,-0.0427,-0.0133,0.9933
7.6367,0.0000,0.0000,-0.1270,0.0460,-0.0170,0.0940,0.0210,0.9970,0.9880,-0.1053,-0.0640,0.9907,0.0653,-0.0813,-0.0440,0.1307,0.9893,-0.0053,0.0947,1.0080,-0.0413,-0.0133,0.9947
7.6387,0.0000,0.0000,-0.1550,0.0670,-0.0170,0.1300,0.0190,1.0000,0.9893,-0.1053,-0.0627,0.9893,0.0653,-0.0840,-0.0427,0.1307,0.9893,-0.0053,0.0947,1.0080,-0.0413,-0.0133,0.9973
7.6406,0.0000,0.0000,-0.1610,0.0180,-0.0180,0.0550,0.0230,1.0000,0.9907,-0.1053,-0.0613,0.9907,0.0667,-0.0880,-0.0413,0.1320,0.9893,-0.0053,0.0947,1.0093,-0.0427,-0.0120,0.9987
7.6426,0.0000,0.0000,-0.2450,0.0520,-0.0190,0.1000,0.0210,0.9990,0.9920,-0.1053,-0.0613,0.9907,0.0667,-0.0907,-0.0413,0.1320,0.9907,-0.0053,0.0947,1.0093,-0.0440,-0.0120,1.0000
7.6445,0.0000,0.0000,-0.1660,0.0500,-0.0170,0.0080,0.0200,0.9980,0.9933,-0.1053,-0.0600,0.9920,0.0653,-0.0907,-0.0400,0.1333,0.9907,-0.0053,0.0947,1.0093,-0.0440,-0.0120,0.9987
7.6465,0.0000,0.0000,-0.0740,-0.0500,-0.0190,0.1000,0.0200,1.0010,0.9920,-0.1067,-0.0600,0.9920,0.0640,-0.0907,-0.0400,0.1333,0.9907,-0.0053,0.0933,1.0093,-0.0440,-0.0120,0.9973
7.6484,0.0000,0.0000,-0.1020,-0.0000,-0.0180,0.0420,0.0200,0.9990,0.9907,-0.1080,-0.0587,0.9920,0.0627,-0.0893,-0.0413,0.1333,0.9907,-0.0067,0.0933,1.0093,-0.0440,-0.0133,0.9973
7.6504,0.0000,0.0000,-0.2000,0.0220,-0.0200,0.0680,0.0190,0.9970,0.9893,-0.1093,-0.0573,0.9920,0.0627,-0.0893,-0.0413,0.1333,0.9907,-0.0080,0.0933,1.0093,-0.0440,-0.0147,0.9960
7.6523,0.0000,0.0000,-0.1440,0.0400,-0.0190,0.0950,0.0200,0.9990,0.9893,-0.1093,-0.0560,0.9907,0.0640,-0.0893,-0.0413,0.1333,0.9907,-0.0080,0.0947,1.0093,-0.0440,-0.0133,0.9973
7.6543,0.0000,0.0000,-0.0780,0.1030,-0.0130,0.1320,0.0200,1.0010,0.9893,-0.1093,-0.0560,0.9893,0.0653,-0.0893,-0.0427,0.1333,0.9907,-0.0093,0.0960,1.0093,-0.0440,-0.0133,0.9973
7.6562,0.0000,0.0000,-0.0850,0.0540,-0.0140,0.1400,0.0190,0.9960,0.9893,-0.1080,-0.0573,0.9880,0.0667,-0.0893,-0.0427,0.1320,0.9907,-0.0093,0.0973,1.0080,-0.0440,-0.0120,0.9973
7.6582,0.0000,0.0000,-0.1030,0.1030,-0.0170,0.0660,0.0220,1.0040,0.9907,-0.1053,-0.0573,0.9880,0.0680,-0.0880,-0.0427,0.1320,0.9907,-0.0107,0.0987,1.0067,-0.0453,-0.0120,0.9973
7.6602,0.0000,0.0000,-0.1500,0.0100,-0.0150,0.0910,0.0200,0.9980,0.9920,-0.1040,-0.0587,0.9893,0.0693,-0.0880,-0.0427,0.1307,0.9907,-0.0107,0.1000,1.0067,-0.0453,-0.0133,0.9987
7.6621,0.0000,0.0000,-0.2080,-0.0110,-0.0180,0.0700,0.0180,0.9960,0.9920,-0.1027,-0.0600,0.9920,0.0693,-0.0880,-0.0427,0.1293,0.9907,-0.0107,0.1000,1.0053,-0.0453,-0.0147,0.9987
7.6641,0.0000,0.0000,-0.1220,0.0550,-0.0160,0.1100,0.0180,0.9970,0.9920,-0.1027,-0.0613,0.9933,0.0693,-0.0880,-0.0440,0.1293,0.9907,-0.0107,0.1000,1.0067,-0.0440,-0.0147,1.0000
